# batch      l2_tst    l2_trn    l2_e_tst  l2_e_trn    l2_f_tst  l2_f_trn         lr
1915800    2.34e-01  2.11e-01    1.27e-03  7.28e-04    7.96e-02  7.16e-02    7.7e-06
1915900    2.35e-01  2.39e-01    1.06e-03  1.01e-04    7.97e-02  8.14e-02    7.7e-06
1916000    2.36e-01  2.76e-01    3.17e-03  3.12e-03    7.97e-02  9.34e-02    7.7e-06
1916100    2.72e-01  3.56e-01    2.37e-03  7.26e-05    9.20e-02  1.21e-01    7.7e-06
1916200    2.72e-01  2.97e-01    2.53e-03  5.10e-04    9.18e-02  1.01e-01    7.7e-06
1916300    2.72e-01  2.98e-01    1.09e-03  5.42e-04    9.23e-02  1.01e-01    7.7e-06
1916400    1.21e-01  1.48e-01    2.08e-03  1.41e-03    4.08e-02  5.01e-02    7.7e-06
1916500    1.50e-01  1.47e-01    2.38e-03  1.94e-03    4.98e-02  4.91e-02    7.7e-06
1916600    2.71e-01  3.05e-01    1.95e-03  3.31e-03    9.19e-02  1.03e-01    7.7e-06
1916700    2.63e-01  2.23e-01    4.86e-03  4.44e-03    8.68e-02  7.31e-02    7.7e-06
1916800    2.73e-01  2.47e-01    2.35e-03  2.61e-03    9.21e-02  8.33e-02    7.7e-06
1916900    1.62e-01  1.90e-01    1.33e-03  3.52e-04    5.48e-02  6.47e-02    7.7e-06
1917000    2.72e-01  3.23e-01    1.95e-03  2.28e-03    9.23e-02  1.09e-01    7.7e-06
1917100    1.61e-01  1.09e-01    3.13e-03  2.50e-03    5.47e-02  3.72e-02    7.7e-06
1917200    2.84e-01  2.67e-01    4.05e-03  3.44e-03    9.47e-02  8.96e-02    7.7e-06
1917300    2.94e-01  2.93e-01    1.38e-03  1.08e-03    9.97e-02  9.97e-02    7.7e-06
1917400    2.72e-01  2.81e-01    1.98e-03  6.08e-04    9.20e-02  9.54e-02    7.7e-06
1917500    2.69e-01  2.65e-01    1.86e-03  9.01e-04    9.12e-02  8.99e-02    7.7e-06
1917600    3.81e-01  3.66e-01    2.48e-03  1.19e-03    1.29e-01  1.24e-01    7.7e-06
1917700    2.73e-01  2.50e-01    2.83e-03  1.03e-03    9.19e-02  8.49e-02    7.7e-06
1917800    2.71e-01  2.68e-01    2.20e-03  1.78e-03    9.17e-02  9.08e-02    7.7e-06
1917900    3.37e-01  3.49e-01    1.63e-03  3.82e-03    1.15e-01  1.18e-01    7.7e-06
1918000    2.35e-01  2.26e-01    3.43e-03  3.30e-03    7.85e-02  7.54e-02    7.7e-06
1918100    2.72e-01  3.01e-01    2.50e-03  1.31e-03    9.17e-02  1.02e-01    7.7e-06
1918200    2.72e-01  3.22e-01    2.47e-03  5.02e-04    9.20e-02  1.10e-01    7.7e-06
1918300    1.62e-01  1.41e-01    1.20e-03  1.25e-03    5.49e-02  4.76e-02    7.7e-06
1918400    3.33e-01  3.37e-01    2.86e-03  2.50e-03    1.13e-01  1.14e-01    7.7e-06
1918500    2.71e-01  2.28e-01    1.06e-03  3.24e-04    9.21e-02  7.76e-02    7.7e-06
1918600    2.88e-01  2.98e-01    5.29e-03  4.87e-03    9.50e-02  9.90e-02    7.7e-06
1918700    2.71e-01  2.61e-01    1.19e-03  1.32e-05    9.22e-02  8.88e-02    7.7e-06
1918800    3.32e-01  2.74e-01    1.02e-03  2.38e-04    1.13e-01  9.32e-02    7.7e-06
1918900    2.71e-01  2.62e-01    1.13e-03  4.61e-04    9.21e-02  8.91e-02    7.7e-06
1919000    2.32e-01  2.85e-01    1.63e-03  2.40e-03    7.84e-02  9.62e-02    7.7e-06
1919100    2.46e-01  2.57e-01    4.78e-03  5.75e-03    8.08e-02  8.35e-02    7.7e-06
1919200    2.37e-01  9.85e-02    2.41e-03  9.36e-04    8.01e-02  3.34e-02    7.7e-06
1919300    2.47e-01  2.27e-01    5.40e-03  3.55e-03    8.05e-02  7.54e-02    7.7e-06
1919400    2.33e-01  2.62e-01    2.34e-03  2.16e-03    7.85e-02  8.86e-02    7.7e-06
1919500    2.31e-01  2.04e-01    1.02e-03  8.98e-04    7.85e-02  6.94e-02    7.7e-06
1919600    2.73e-01  2.66e-01    1.91e-03  3.48e-04    9.23e-02  9.03e-02    7.7e-06
1919700    2.75e-01  2.83e-01    3.96e-03  2.49e-03    9.20e-02  9.55e-02    7.7e-06
1919800    2.73e-01  2.92e-01    3.83e-03  3.22e-03    9.13e-02  9.82e-02    7.7e-06
1919900    2.71e-01  2.57e-01    1.47e-03  2.09e-03    9.21e-02  8.69e-02    7.7e-06
1920000    2.66e-01  2.07e-01    2.15e-03  1.70e-04    9.21e-02  7.21e-02    7.3e-06
1920100    2.65e-01  2.84e-01    1.88e-03  1.34e-03    9.19e-02  9.86e-02    7.3e-06
1920200    2.66e-01  2.69e-01    2.52e-03  7.72e-05    9.20e-02  9.36e-02    7.3e-06
1920300    1.59e-01  1.65e-01    1.62e-03  8.58e-04    5.48e-02  5.72e-02    7.3e-06
1920400    1.46e-01  1.35e-01    2.23e-03  2.11e-03    4.98e-02  4.60e-02    7.3e-06
1920500    2.66e-01  2.61e-01    1.89e-03  1.65e-03    9.23e-02  9.07e-02    7.3e-06
1920600    2.39e-01  2.63e-01    4.53e-03  5.70e-03    8.04e-02  8.78e-02    7.3e-06
1920700    3.25e-01  3.23e-01    9.99e-04  3.63e-04    1.13e-01  1.13e-01    7.3e-06
1920800    3.76e-01  3.75e-01    4.53e-03  4.03e-03    1.29e-01  1.29e-01    7.3e-06
1920900    2.63e-01  2.37e-01    1.77e-03  4.41e-04    9.13e-02  8.26e-02    7.3e-06
1921000    2.26e-01  2.17e-01    1.10e-03  1.52e-03    7.84e-02  7.51e-02    7.3e-06
1921100    2.68e-01  2.86e-01    2.86e-03  2.62e-03    9.22e-02  9.87e-02    7.3e-06
1921200    2.26e-01  2.11e-01    1.26e-03  1.02e-03    7.85e-02  7.33e-02    7.3e-06
1921300    2.93e-01  2.93e-01    8.41e-03  9.50e-03    9.41e-02  9.20e-02    7.3e-06
1921400    2.64e-01  3.05e-01    1.90e-03  1.06e-03    9.14e-02  1.06e-01    7.3e-06
1921500    1.58e-01  1.56e-01    1.28e-03  1.21e-03    5.48e-02  5.40e-02    7.3e-06
1921600    2.39e-01  2.08e-01    4.71e-03  4.49e-03    8.04e-02  6.94e-02    7.3e-06
1921700    2.26e-01  2.48e-01    1.36e-03  2.32e-03    7.83e-02  8.57e-02    7.3e-06
1921800    2.82e-01  2.72e-01    5.50e-03  4.99e-03    9.48e-02  9.19e-02    7.3e-06
1921900    2.92e-01  2.59e-01    3.34e-03  2.43e-03    1.00e-01  8.95e-02    7.3e-06
1922000    2.64e-01  2.42e-01    1.90e-03  9.84e-05    9.16e-02  8.42e-02    7.3e-06
1922100    2.66e-01  3.49e-01    2.12e-03  1.63e-03    9.22e-02  1.21e-01    7.3e-06
1922200    1.58e-01  1.37e-01    1.17e-03  8.88e-04    5.48e-02  4.76e-02    7.3e-06
1922300    1.58e-01  1.73e-01    8.31e-04  2.36e-05    5.48e-02  6.03e-02    7.3e-06
1922400    2.65e-01  2.62e-01    1.41e-03  2.12e-03    9.20e-02  9.07e-02    7.3e-06
1922500    2.66e-01  2.61e-01    3.03e-03  2.14e-03    9.15e-02  9.01e-02    7.3e-06
1922600    2.68e-01  2.54e-01    2.76e-03  3.60e-03    9.22e-02  8.67e-02    7.3e-06
1922700    2.66e-01  2.26e-01    2.02e-03  7.48e-04    9.21e-02  7.86e-02    7.3e-06
1922800    2.91e-01  2.92e-01    3.15e-03  3.23e-03    1.00e-01  1.00e-01    7.3e-06
1922900    2.65e-01  2.26e-01    1.13e-03  5.88e-04    9.20e-02  7.85e-02    7.3e-06
1923000    2.66e-01  2.86e-01    2.07e-03  2.78e-03    9.21e-02  9.87e-02    7.3e-06
1923100    1.58e-01  1.46e-01    6.08e-04  1.35e-03    5.49e-02  5.04e-02    7.3e-06
1923200    3.99e-01  4.20e-01    1.50e-03  3.64e-03    1.39e-01  1.45e-01    7.3e-06
1923300    2.70e-01  2.85e-01    3.58e-03  2.83e-03    9.26e-02  9.82e-02    7.3e-06
1923400    3.24e-01  3.35e-01    1.19e-03  2.76e-03    1.13e-01  1.16e-01    7.3e-06
1923500    2.66e-01  2.54e-01    1.91e-03  1.30e-03    9.21e-02  8.82e-02    7.3e-06
1923600    2.31e-01  1.06e-01    8.17e-04  1.70e-03    8.02e-02  3.66e-02    7.3e-06
1923700    2.65e-01  2.92e-01    1.91e-03  3.84e-04    9.19e-02  1.02e-01    7.3e-06
1923800    2.68e-01  2.30e-01    3.43e-03  2.70e-03    9.19e-02  7.91e-02    7.3e-06
1923900    2.68e-01  2.34e-01    4.10e-03  3.22e-03    9.15e-02  7.99e-02    7.3e-06
1924000    1.60e-01  1.71e-01    2.10e-03  1.72e-03    5.47e-02  5.90e-02    7.3e-06
1924100    2.66e-01  2.89e-01    2.01e-03  3.18e-03    9.20e-02  9.96e-02    7.3e-06
1924200    2.64e-01  3.44e-01    2.01e-03  1.62e-03    9.14e-02  1.19e-01    7.3e-06
1924300    4.01e-01  3.45e-01    1.71e-03  1.04e-03    1.39e-01  1.20e-01    7.3e-06
1924400    1.46e-01  1.44e-01    1.97e-03  7.67e-04    4.98e-02  4.98e-02    7.3e-06
1924500    2.69e-01  2.77e-01    3.16e-03  3.19e-03    9.23e-02  9.51e-02    7.3e-06
1924600    2.65e-01  2.69e-01    1.92e-03  5.72e-05    9.19e-02  9.37e-02    7.3e-06
1924700    2.27e-01  3.39e-01    1.64e-03  2.60e-03    7.85e-02  1.17e-01    7.3e-06
1924800    2.37e-01  2.50e-01    4.91e-03  1.39e-03    7.91e-02  8.66e-02    7.3e-06
1924900    2.65e-01  3.47e-01    2.13e-03  4.03e-04    9.17e-02  1.21e-01    7.3e-06
1925000    2.26e-01  2.49e-01    1.15e-03  1.81e-03    7.86e-02  8.63e-02    7.3e-06
1925100    2.67e-01  2.67e-01    2.13e-03  2.49e-03    9.23e-02  9.21e-02    7.3e-06
1925200    2.67e-01  2.32e-01    2.85e-03  1.92e-03    9.20e-02  8.03e-02    7.3e-06
1925300    2.41e-01  2.27e-01    5.20e-03  1.33e-03    8.04e-02  7.86e-02    7.3e-06
1925400    4.01e-01  4.12e-01    2.39e-03  8.59e-04    1.39e-01  1.43e-01    7.3e-06
1925500    2.59e-01  2.54e-01    5.22e-03  3.23e-03    8.70e-02  8.71e-02    7.3e-06
1925600    2.64e-01  2.78e-01    2.18e-03  1.38e-03    9.13e-02  9.66e-02    7.3e-06
1925700    2.65e-01  2.77e-01    2.02e-03  9.78e-04    9.16e-02  9.64e-02    7.3e-06
1925800    1.60e-01  1.49e-01    1.75e-03  1.65e-03    5.50e-02  5.11e-02    7.3e-06
1925900    2.66e-01  2.45e-01    1.86e-03  8.48e-04    9.21e-02  8.51e-02    7.3e-06
1926000    2.69e-01  2.44e-01    3.35e-03  1.44e-03    9.22e-02  8.46e-02    7.3e-06
1926100    2.67e-01  2.18e-01    3.15e-03  1.21e-03    9.19e-02  7.58e-02    7.3e-06
1926200    4.01e-01  3.79e-01    1.65e-03  1.10e-03    1.39e-01  1.32e-01    7.3e-06
1926300    2.64e-01  2.15e-01    2.58e-03  1.47e-03    9.12e-02  7.44e-02    7.3e-06
1926400    2.88e-01  3.29e-01    1.29e-03  4.13e-03    1.00e-01  1.13e-01    7.3e-06
1926500    4.00e-01  3.32e-01    1.47e-03  1.26e-03    1.39e-01  1.15e-01    7.3e-06
1926600    1.56e-01  1.36e-01    4.03e-03  5.20e-03    5.41e-02  4.73e-02    7.3e-06
1926700    1.61e-01  1.72e-01    1.72e-03  4.31e-04    5.53e-02  5.97e-02    7.3e-06
1926800    2.68e-01  2.26e-01    2.59e-03  2.23e-03    9.23e-02  7.80e-02    7.3e-06
1926900    2.98e-01  2.62e-01    4.83e-03  2.13e-03    1.01e-01  9.08e-02    7.3e-06
1927000    2.66e-01  2.19e-01    2.69e-03  3.44e-03    9.17e-02  7.46e-02    7.3e-06
1927100    2.40e-01  2.19e-01    4.73e-03  6.62e-03    8.04e-02  6.97e-02    7.3e-06
1927200    2.27e-01  2.54e-01    2.00e-03  4.99e-04    7.84e-02  8.82e-02    7.3e-06
1927300    2.63e-01  2.58e-01    1.98e-03  5.31e-04    9.12e-02  8.97e-02    7.3e-06
1927400    2.32e-01  2.71e-01    2.71e-03  4.66e-03    8.03e-02  9.30e-02    7.3e-06
1927500    2.38e-01  2.28e-01    5.23e-03  1.75e-03    7.91e-02  7.90e-02    7.3e-06
1927600    1.57e-01  8.76e-02    4.30e-03  3.81e-03    5.46e-02  3.04e-02    7.3e-06
1927700    2.66e-01  2.80e-01    1.99e-03  6.02e-04    9.22e-02  9.72e-02    7.3e-06
1927800    2.34e-01  2.26e-01    4.35e-03  1.65e-03    7.91e-02  7.84e-02    7.3e-06
1927900    2.66e-01  2.50e-01    2.58e-03  9.40e-04    9.20e-02  8.68e-02    7.3e-06
1928000    2.30e-01  2.34e-01    9.82e-04  1.83e-04    7.98e-02  8.14e-02    7.3e-06
1928100    2.64e-01  2.61e-01    1.86e-03  3.62e-04    9.14e-02  9.07e-02    7.3e-06
1928200    3.99e-01  3.97e-01    1.90e-03  2.16e-03    1.39e-01  1.38e-01    7.3e-06
1928300    3.72e-01  3.69e-01    2.04e-03  2.83e-03    1.29e-01  1.28e-01    7.3e-06
1928400    2.39e-01  2.37e-01    4.54e-03  3.95e-03    8.04e-02  8.05e-02    7.3e-06
1928500    2.66e-01  2.73e-01    1.07e-03  8.14e-05    9.23e-02  9.48e-02    7.3e-06
1928600    1.43e-01  1.45e-01    5.72e-04  9.58e-04    4.98e-02  5.02e-02    7.3e-06
1928700    2.30e-01  2.26e-01    1.59e-03  7.82e-04    7.99e-02  7.87e-02    7.3e-06
1928800    1.55e-01  1.36e-01    5.92e-03  6.84e-03    5.39e-02  4.70e-02    7.3e-06
1928900    2.43e-01  2.26e-01    5.28e-03  6.63e-03    8.09e-02  7.26e-02    7.3e-06
1929000    2.26e-01  3.05e-01    9.91e-04  2.75e-03    7.84e-02  1.05e-01    7.3e-06
1929100    2.40e-01  3.05e-01    5.81e-03  1.19e-02    7.92e-02  9.08e-02    7.3e-06
1929200    2.64e-01  2.15e-01    1.92e-03  5.24e-04    9.15e-02  7.47e-02    7.3e-06
1929300    2.31e-01  1.26e-01    3.61e-03  4.71e-03    7.96e-02  4.13e-02    7.3e-06
1929400    2.40e-01  2.37e-01    4.77e-03  7.51e-03    8.05e-02  7.50e-02    7.3e-06
1929500    2.66e-01  2.82e-01    1.93e-03  2.13e-05    9.21e-02  9.80e-02    7.3e-06
1929600    2.65e-01  2.70e-01    2.06e-03  1.35e-03    9.17e-02  9.36e-02    7.3e-06
1929700    4.01e-01  4.42e-01    2.01e-03  1.25e-03    1.39e-01  1.54e-01    7.3e-06
1929800    1.68e-01  1.88e-01    4.22e-03  4.86e-03    5.49e-02  6.11e-02    7.3e-06
1929900    2.65e-01  3.34e-01    1.71e-03  3.39e-03    9.20e-02  1.15e-01    7.3e-06
1930000    2.65e-01  3.03e-01    2.02e-03  4.04e-05    9.18e-02  1.05e-01    7.3e-06
1930100    1.19e-01  1.30e-01    1.54e-03  4.94e-05    4.12e-02  4.52e-02    7.3e-06
1930200    1.61e-01  1.47e-01    2.44e-03  1.83e-03    5.49e-02  5.05e-02    7.3e-06
1930300    2.30e-01  2.41e-01    1.57e-03  5.63e-04    7.98e-02  8.37e-02    7.3e-06
1930400    2.65e-01  2.59e-01    1.87e-03  3.97e-04    9.17e-02  8.99e-02    7.3e-06
1930500    2.64e-01  2.66e-01    2.28e-03  1.11e-03    9.13e-02  9.23e-02    7.3e-06
1930600    3.25e-01  3.30e-01    1.06e-03  2.97e-03    1.13e-01  1.14e-01    7.3e-06
1930700    2.43e-01  2.32e-01    5.54e-03  4.12e-03    8.04e-02  7.83e-02    7.3e-06
1930800    2.38e-01  2.34e-01    5.16e-03  4.27e-03    7.95e-02  7.88e-02    7.3e-06
1930900    3.72e-01  3.85e-01    2.07e-03  8.68e-04    1.29e-01  1.34e-01    7.3e-06
1931000    2.30e-01  2.69e-01    1.30e-03  3.00e-03    7.98e-02  9.30e-02    7.3e-06
1931100    2.41e-01  2.46e-01    5.03e-03  6.94e-03    8.05e-02  7.92e-02    7.3e-06
1931200    2.37e-01  2.61e-01    4.74e-03  5.51e-03    7.95e-02  8.72e-02    7.3e-06
1931300    2.68e-01  2.98e-01    3.67e-03  4.29e-03    9.18e-02  1.02e-01    7.3e-06
1931400    2.27e-01  2.39e-01    1.91e-03  1.41e-03    7.84e-02  8.28e-02    7.3e-06
1931500    4.02e-01  4.37e-01    4.15e-03  3.94e-03    1.39e-01  1.51e-01    7.3e-06
1931600    3.99e-01  4.11e-01    1.60e-03  3.28e-03    1.39e-01  1.42e-01    7.3e-06
1931700    2.64e-01  2.58e-01    1.83e-03  1.74e-04    9.14e-02  8.98e-02    7.3e-06
1931800    2.66e-01  2.89e-01    1.09e-03  1.10e-03    9.23e-02  1.00e-01    7.3e-06
1931900    2.30e-01  2.32e-01    1.35e-03  8.40e-04    8.00e-02  8.06e-02    7.3e-06
1932000    2.66e-01  2.60e-01    2.18e-03  2.41e-03    9.19e-02  8.99e-02    7.3e-06
1932100    2.65e-01  2.35e-01    1.98e-03  8.81e-04    9.18e-02  8.16e-02    7.3e-06
1932200    2.64e-01  2.70e-01    1.73e-03  1.87e-04    9.15e-02  9.40e-02    7.3e-06
1932300    2.29e-01  2.59e-01    3.05e-03  2.26e-03    7.83e-02  8.95e-02    7.3e-06
1932400    2.66e-01  2.34e-01    1.67e-03  2.86e-04    9.21e-02  8.14e-02    7.3e-06
1932500    2.69e-01  3.09e-01    3.38e-03  3.37e-03    9.24e-02  1.06e-01    7.3e-06
1932600    2.26e-01  2.51e-01    1.09e-03  4.76e-04    7.84e-02  8.73e-02    7.3e-06
1932700    2.68e-01  2.64e-01    3.46e-03  1.57e-03    9.20e-02  9.16e-02    7.3e-06
1932800    1.22e-01  1.19e-01    3.06e-03  5.06e-03    4.13e-02  3.81e-02    7.3e-06
1932900    2.43e-01  2.25e-01    5.12e-03  8.94e-03    8.11e-02  6.64e-02    7.3e-06
1933000    2.27e-01  2.21e-01    1.67e-03  5.52e-04    7.84e-02  7.69e-02    7.3e-06
1933100    1.62e-01  1.34e-01    2.76e-03  1.15e-03    5.49e-02  4.61e-02    7.3e-06
1933200    2.27e-01  2.70e-01    1.55e-03  1.78e-03    7.86e-02  9.36e-02    7.3e-06
1933300    3.73e-01  3.75e-01    3.17e-03  1.88e-03    1.29e-01  1.30e-01    7.3e-06
1933400    2.66e-01  3.25e-01    2.11e-03  3.00e-04    9.22e-02  1.13e-01    7.3e-06
1933500    2.33e-01  2.07e-01    4.58e-03  4.54e-03    7.98e-02  7.06e-02    7.3e-06
1933600    1.47e-01  1.55e-01    2.44e-03  1.52e-03    4.98e-02  5.36e-02    7.3e-06
1933700    2.66e-01  2.68e-01    2.09e-03  1.14e-03    9.22e-02  9.30e-02    7.3e-06
1933800    2.66e-01  2.67e-01    2.34e-03  1.55e-03    9.18e-02  9.26e-02    7.3e-06
1933900    1.44e-01  1.51e-01    7.07e-04  6.14e-04    4.99e-02  5.24e-02    7.3e-06
1934000    4.01e-01  4.02e-01    1.96e-03  2.13e-03    1.39e-01  1.39e-01    7.3e-06
1934100    2.66e-01  2.47e-01    1.87e-03  2.32e-04    9.20e-02  8.60e-02    7.3e-06
1934200    2.66e-01  2.36e-01    1.93e-03  2.32e-03    9.20e-02  8.13e-02    7.3e-06
1934300    2.63e-01  2.56e-01    1.86e-03  1.92e-04    9.12e-02  8.90e-02    7.3e-06
1934400    2.67e-01  2.66e-01    2.55e-03  6.05e-04    9.22e-02  9.26e-02    7.3e-06
1934500    1.65e-01  1.62e-01    3.53e-03  2.79e-03    5.49e-02  5.48e-02    7.3e-06
1934600    2.66e-01  2.25e-01    2.08e-03  2.32e-03    9.21e-02  7.77e-02    7.3e-06
1934700    2.66e-01  3.01e-01    1.89e-03  3.31e-04    9.21e-02  1.05e-01    7.3e-06
1934800    2.64e-01  2.60e-01    2.54e-03  3.84e-03    9.12e-02  8.85e-02    7.3e-06
1934900    2.26e-01  2.15e-01    1.29e-03  9.85e-04    7.85e-02  7.47e-02    7.3e-06
1935000    1.57e-01  1.01e-01    3.09e-03  1.99e-03    5.44e-02  3.50e-02    7.3e-06
1935100    2.66e-01  2.84e-01    2.22e-03  1.44e-03    9.20e-02  9.85e-02    7.3e-06
1935200    2.26e-01  2.46e-01    1.39e-03  4.77e-04    7.85e-02  8.56e-02    7.3e-06
1935300    2.65e-01  2.71e-01    1.90e-03  1.53e-04    9.18e-02  9.44e-02    7.3e-06
1935400    2.66e-01  2.12e-01    1.48e-03  2.03e-03    9.23e-02  7.33e-02    7.3e-06
1935500    2.65e-01  2.51e-01    1.88e-03  6.10e-04    9.19e-02  8.72e-02    7.3e-06
1935600    2.66e-01  2.04e-01    2.23e-03  2.77e-03    9.19e-02  6.99e-02    7.3e-06
1935700    2.65e-01  2.25e-01    1.12e-03  2.32e-04    9.22e-02  7.82e-02    7.3e-06
1935800    3.31e-01  3.32e-01    1.26e-03  1.10e-03    1.15e-01  1.16e-01    7.3e-06
1935900    1.60e-01  1.74e-01    5.89e-04  1.82e-04    5.55e-02  6.05e-02    7.3e-06
1936000    2.66e-01  4.19e-01    1.12e-03  4.08e-03    9.22e-02  1.44e-01    7.3e-06
1936100    2.66e-01  3.08e-01    1.35e-03  6.57e-04    9.23e-02  1.07e-01    7.3e-06
1936200    2.60e-01  2.85e-01    5.34e-03  6.17e-03    8.70e-02  9.51e-02    7.3e-06
1936300    2.67e-01  2.63e-01    2.35e-03  2.70e-03    9.22e-02  9.05e-02    7.3e-06
1936400    2.28e-01  1.96e-01    2.42e-03  1.07e-03    7.84e-02  6.81e-02    7.3e-06
1936500    2.28e-01  2.40e-01    2.44e-03  2.63e-03    7.86e-02  8.26e-02    7.3e-06
1936600    1.23e-01  1.32e-01    3.76e-03  6.21e-03    4.10e-02  4.18e-02    7.3e-06
1936700    2.66e-01  2.90e-01    1.96e-03  8.27e-04    9.20e-02  1.01e-01    7.3e-06
1936800    2.65e-01  2.54e-01    2.22e-03  3.64e-04    9.15e-02  8.84e-02    7.3e-06
1936900    2.66e-01  3.12e-01    2.73e-03  8.34e-04    9.18e-02  1.09e-01    7.3e-06
1937000    2.37e-01  2.46e-01    5.14e-03  2.56e-03    7.89e-02  8.47e-02    7.3e-06
1937100    1.60e-01  1.59e-01    1.93e-03  2.06e-03    5.48e-02  5.43e-02    7.3e-06
1937200    2.70e-01  2.48e-01    3.94e-03  2.25e-03    9.23e-02  8.56e-02    7.3e-06
1937300    2.29e-01  2.68e-01    1.43e-03  1.77e-03    7.95e-02  9.32e-02    7.3e-06
1937400    3.26e-01  3.30e-01    1.31e-03  7.49e-04    1.13e-01  1.15e-01    7.3e-06
1937500    2.67e-01  3.32e-01    2.56e-03  5.39e-03    9.21e-02  1.13e-01    7.3e-06
1937600    2.91e-01  2.80e-01    2.01e-03  3.35e-03    1.01e-01  9.62e-02    7.3e-06
1937700    1.54e-01  1.25e-01    4.70e-03  3.48e-03    5.34e-02  4.35e-02    7.3e-06
1937800    2.67e-01  2.45e-01    3.40e-03  2.72e-05    9.14e-02  8.51e-02    7.3e-06
1937900    2.65e-01  2.66e-01    2.34e-03  3.48e-05    9.15e-02  9.25e-02    7.3e-06
1938000    2.67e-01  2.87e-01    2.14e-03  4.82e-04    9.22e-02  9.99e-02    7.3e-06
1938100    2.66e-01  2.95e-01    2.19e-03  3.09e-03    9.22e-02  1.02e-01    7.3e-06
1938200    2.65e-01  2.81e-01    1.05e-03  5.64e-05    9.21e-02  9.79e-02    7.3e-06
1938300    3.24e-01  3.22e-01    1.32e-03  2.33e-03    1.13e-01  1.11e-01    7.3e-06
1938400    1.58e-01  1.73e-01    8.41e-04  5.66e-04    5.48e-02  6.02e-02    7.3e-06
1938500    2.66e-01  2.28e-01    2.18e-03  3.56e-03    9.21e-02  7.75e-02    7.3e-06
1938600    2.38e-01  2.51e-01    5.24e-03  2.54e-03    7.90e-02  8.67e-02    7.3e-06
1938700    2.66e-01  2.70e-01    2.49e-03  2.78e-03    9.18e-02  9.29e-02    7.3e-06
1938800    1.46e-01  1.49e-01    2.27e-03  2.05e-03    4.98e-02  5.09e-02    7.3e-06
1938900    2.66e-01  2.47e-01    1.88e-03  8.92e-04    9.21e-02  8.58e-02    7.3e-06
1939000    1.45e-01  1.61e-01    1.63e-03  1.88e-03    4.98e-02  5.52e-02    7.3e-06
1939100    2.66e-01  2.33e-01    1.96e-03  1.43e-04    9.20e-02  8.09e-02    7.3e-06
1939200    2.31e-01  1.08e-01    1.98e-03  5.50e-04    8.02e-02  3.77e-02    7.3e-06
1939300    1.60e-01  1.61e-01    1.83e-03  6.68e-04    5.50e-02  5.61e-02    7.3e-06
1939400    2.66e-01  2.73e-01    2.08e-03  7.60e-04    9.21e-02  9.48e-02    7.3e-06
1939500    2.66e-01  2.77e-01    2.54e-03  2.63e-03    9.19e-02  9.56e-02    7.3e-06
1939600    2.26e-01  2.28e-01    1.24e-03  5.14e-04    7.84e-02  7.93e-02    7.3e-06
1939700    2.67e-01  2.43e-01    2.15e-03  6.74e-05    9.22e-02  8.46e-02    7.3e-06
1939800    2.65e-01  2.16e-01    2.00e-03  7.48e-04    9.18e-02  7.49e-02    7.3e-06
1939900    2.66e-01  2.45e-01    1.89e-03  2.25e-03    9.21e-02  8.47e-02    7.3e-06
1940000    2.59e-01  2.88e-01    1.93e-03  2.14e-03    9.16e-02  1.02e-01    6.9e-06
1940100    3.18e-01  3.06e-01    1.05e-03  8.00e-04    1.13e-01  1.09e-01    6.9e-06
1940200    2.29e-01  2.38e-01    3.98e-03  4.09e-03    7.92e-02  8.23e-02    6.9e-06
1940300    2.60e-01  2.49e-01    2.08e-03  1.17e-03    9.19e-02  8.83e-02    6.9e-06
1940400    2.60e-01  2.34e-01    1.60e-03  8.08e-05    9.22e-02  8.33e-02    6.9e-06
1940500    2.60e-01  2.76e-01    2.26e-03  1.18e-03    9.17e-02  9.81e-02    6.9e-06
1940600    2.21e-01  2.19e-01    1.09e-03  1.31e-03    7.84e-02  7.78e-02    6.9e-06
1940700    2.61e-01  2.68e-01    3.59e-03  7.38e-04    9.13e-02  9.53e-02    6.9e-06
1940800    1.55e-01  1.83e-01    8.30e-04  3.57e-04    5.49e-02  6.49e-02    6.9e-06
1940900    2.59e-01  2.93e-01    2.86e-03  1.69e-03    9.12e-02  1.04e-01    6.9e-06
1941000    2.61e-01  2.49e-01    1.96e-03  9.43e-04    9.23e-02  8.85e-02    6.9e-06
1941100    3.17e-01  2.91e-01    1.51e-03  1.11e-03    1.13e-01  1.04e-01    6.9e-06
1941200    3.23e-01  3.63e-01    1.12e-03  2.37e-04    1.15e-01  1.29e-01    6.9e-06
1941300    2.21e-01  2.34e-01    1.59e-03  1.03e-04    7.85e-02  8.32e-02    6.9e-06
1941400    2.60e-01  2.27e-01    6.54e-03  4.66e-03    8.74e-02  7.78e-02    6.9e-06
1941500    1.40e-01  1.59e-01    6.37e-04  6.01e-04    4.98e-02  5.66e-02    6.9e-06
1941600    3.18e-01  3.00e-01    1.66e-03  1.69e-03    1.13e-01  1.06e-01    6.9e-06
1941700    1.41e-01  1.51e-01    1.32e-03  9.11e-04    4.99e-02  5.36e-02    6.9e-06
1941800    2.60e-01  2.37e-01    2.18e-03  2.70e-03    9.19e-02  8.35e-02    6.9e-06
1941900    2.82e-01  3.16e-01    1.33e-03  2.32e-04    1.00e-01  1.12e-01    6.9e-06
1942000    2.58e-01  2.12e-01    1.79e-03  5.23e-04    9.14e-02  7.55e-02    6.9e-06
